index,x,exact,qtt,abs_error
97,0.7500000000000000,1.2946832846768448,1.2946832846768446,0.0000000000000002
98,0.7578125000000000,1.3011472102964041,1.3011472102964041,0.0000000000000000
99,0.7656250000000000,1.3076905520431781,1.3076905520431783,0.0000000000000002
100,0.7734375000000000,1.3143137092930843,1.3143137092930846,0.0000000000000002
101,0.7812500000000000,1.3210170862936161,1.3210170862936161,0.0000000000000000
102,0.7890625000000000,1.3278010921885173,1.3278010921885175,0.0000000000000002
103,0.7968750000000000,1.3346661410427536,1.3346661410427538,0.0000000000000002
104,0.8046875000000000,1.3416126518677860,1.3416126518677860,0.0000000000000000
105,0.8125000000000000,1.3486410486471443,1.3486410486471443,0.0000000000000000
106,0.8203125000000000,1.3557517603623059,1.3557517603623062,0.0000000000000002
107,0.8281250000000000,1.3629452210188790,1.3629452210188795,0.0000000000000004
108,0.8359375000000000,1.3702218696730921,1.3702218696730926,0.0000000000000004
109,0.8437500000000000,1.3775821504585917,1.3775821504585919,0.0000000000000002
110,0.8515625000000000,1.3850265126135501,1.3850265126135506,0.0000000000000004
111,0.8593750000000000,1.3925554105080862,1.3925554105080864,0.0000000000000002
112,0.8671875000000000,1.4001693036719962,1.4001693036719964,0.0000000000000002
113,0.8750000000000000,1.4078686568228032,1.4078686568228032,0.0000000000000000
114,0.8828125000000000,1.4156539398941195,1.4156539398941197,0.0000000000000002
115,0.8906250000000000,1.4235256280643309,1.4235256280643311,0.0000000000000002
116,0.8984375000000000,1.4314842017855987,1.4314842017855987,0.0000000000000000
117,0.9062500000000000,1.4395301468131836,1.4395301468131838,0.0000000000000002
118,0.9140625000000000,1.4476639542350960,1.4476639542350962,0.0000000000000002
119,0.9218750000000000,1.4558861205020674,1.4558861205020677,0.0000000000000002
120,0.9296875000000000,1.4641971474578535,1.4641971474578535,0.0000000000000000
121,0.9375000000000000,1.4725975423698630,1.4725975423698627,0.0000000000000002
122,0.9453125000000000,1.4810878179601197,1.4810878179601197,0.0000000000000000
123,0.9531250000000000,1.4896684924365566,1.4896684924365569,0.0000000000000002
124,0.9609375000000000,1.4983400895246453,1.4983400895246453,0.0000000000000000
125,0.9687500000000000,1.5071031384993603,1.5071031384993603,0.0000000000000000
126,0.9765625000000000,1.5159581742174861,1.5159581742174861,0.0000000000000000
127,0.9843750000000000,1.5249057371502599,1.5249057371502599,0.0000000000000000
128,0.9921875000000000,1.5339463734163612,1.5339463734163612,0.0000000000000000
