k_index,t_index,source_x_index,k,t,analytic_re,analytic_im,qtt_re,qtt_im,abs_error
2,35,34,-1.5257812500000001,0.5396825396825397,-0.0000000000000000,0.0000000000000000,-0.0000000000000010,0.0000000000000004,0.0000000000000011
2,36,34,-1.5257812500000001,0.5555555555555556,-0.0000000000000000,0.0000000000000000,-0.0000000000000014,0.0000000000000005,0.0000000000000015
2,37,34,-1.5257812500000001,0.5714285714285714,-0.0000000000000000,0.0000000000000000,-0.0000000000000002,-0.0000000000000019,0.0000000000000019
2,38,34,-1.5257812500000001,0.5873015873015872,0.0000000000000000,0.0000000000000000,0.0000000000000002,-0.0000000000000013,0.0000000000000013
2,39,34,-1.5257812500000001,0.6031746031746031,0.0000000000000000,0.0000000000000000,0.0000000000000003,-0.0000000000000009,0.0000000000000009
2,40,34,-1.5257812500000001,0.6190476190476191,0.0000000000000000,0.0000000000000000,0.0000000000000003,-0.0000000000000009,0.0000000000000009
2,41,34,-1.5257812500000001,0.6349206349206349,0.0000000000000000,0.0000000000000000,0.0000000000000001,0.0000000000000002,0.0000000000000002
2,42,34,-1.5257812500000001,0.6507936507936507,0.0000000000000000,0.0000000000000000,0.0000000000000009,-0.0000000000000003,0.0000000000000009
2,43,34,-1.5257812500000001,0.6666666666666666,0.0000000000000000,0.0000000000000000,0.0000000000000011,-0.0000000000000007,0.0000000000000013
2,44,34,-1.5257812500000001,0.6825396825396826,0.0000000000000000,0.0000000000000000,0.0000000000000014,-0.0000000000000008,0.0000000000000016
2,45,34,-1.5257812500000001,0.6984126984126984,0.0000000000000000,0.0000000000000000,0.0000000000000003,0.0000000000000017,0.0000000000000017
2,46,34,-1.5257812500000001,0.7142857142857142,0.0000000000000000,0.0000000000000000,0.0000000000000002,0.0000000000000012,0.0000000000000012
2,47,34,-1.5257812500000001,0.7301587301587301,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000009,0.0000000000000009
2,48,34,-1.5257812500000001,0.7460317460317460,0.0000000000000000,0.0000000000000000,-0.0000000000000000,0.0000000000000012,0.0000000000000012
