index,x,cosh_exact,cosh_qtt,factor_b_exact,factor_b_qtt,product_exact,product_raw,product_compressed,abs_error_raw,abs_error_compressed
57,0.4375000000000000,0.1914062500000000,0.1914062500000000,-0.9436221923009624,-0.9436221923009623,-0.1806151852451061,-0.1806151852451066,-0.1806151852451076,0.0000000000000005,0.0000000000000016
58,0.4453125000000000,0.1983032226562500,0.1983032226562500,-0.9665789326876040,-0.9665789326876036,-0.1916757173035904,-0.1916757173035911,-0.1916757173035923,0.0000000000000006,0.0000000000000019
59,0.4531250000000000,0.2053222656250000,0.2053222656250000,-0.9836391435013062,-0.9836391435013061,-0.2019630175011227,-0.2019630175011234,-0.2019630175011251,0.0000000000000007,0.0000000000000024
60,0.4609375000000000,0.2124633789062500,0.2124633789062500,-0.9946987504298929,-0.9946987504298929,-0.2113370575101597,-0.2113370575101607,-0.2113370575101624,0.0000000000000009,0.0000000000000027
61,0.4687500000000000,0.2197265625000000,0.2197265625000001,-0.9996902853162234,-0.9996902853162233,-0.2196585099571780,-0.2196585099571788,-0.2196585099571803,0.0000000000000008,0.0000000000000023
62,0.4765625000000000,0.2271118164062500,0.2271118164062501,-0.9985832977417375,-0.9985832977417373,-0.2267900665830692,-0.2267900665830701,-0.2267900665830716,0.0000000000000009,0.0000000000000024
63,0.4843750000000000,0.2346191406250000,0.2346191406250001,-0.9913845407865504,-0.9913845407865500,-0.2325977889882507,-0.2325977889882514,-0.2325977889882530,0.0000000000000007,0.0000000000000023
64,0.4921875000000000,0.2422485351562500,0.2422485351562500,-0.9781379298328817,-0.9781379298328815,-0.2369524806827824,-0.2369524806827834,-0.2369524806827851,0.0000000000000009,0.0000000000000027
65,0.5000000000000000,0.2500000000000000,0.2500000000000000,-0.9589242746631385,-0.9589242746631381,-0.2397310686657846,-0.2397310686657850,-0.2397310686657867,0.0000000000000004,0.0000000000000021
66,0.5078125000000000,0.2578735351562500,0.2578735351562500,-0.9338607864869604,-0.9338607864869599,-0.2408179823551884,-0.2408179823551889,-0.2408179823551905,0.0000000000000004,0.0000000000000021
67,0.5156250000000000,0.2658691406250000,0.2658691406250001,-0.9031003629045682,-0.9031003629045680,-0.2401065173835632,-0.2401065173835642,-0.2401065173835660,0.0000000000000010,0.0000000000000028
68,0.5234375000000000,0.2739868164062500,0.2739868164062501,-0.8668306551684317,-0.8668306551684315,-0.2375001715729425,-0.2375001715729438,-0.2375001715729454,0.0000000000000012,0.0000000000000029
69,0.5312500000000000,0.2822265625000000,0.2822265625000001,-0.8252729234333458,-0.8252729234333455,-0.2329139403049189,-0.2329139403049197,-0.2329139403049210,0.0000000000000008,0.0000000000000021
70,0.5390625000000000,0.2905883789062500,0.2905883789062501,-0.7786806869783608,-0.7786806869783605,-0.2262755585146470,-0.2262755585146477,-0.2262755585146490,0.0000000000000007,0.0000000000000021
71,0.5468750000000000,0.2990722656250000,0.2990722656250001,-0.7273381776347689,-0.7273381776347685,-0.2175266766607890,-0.2175266766607896,-0.2175266766607909,0.0000000000000006,0.0000000000000019
72,0.5546875000000000,0.3076782226562500,0.3076782226562501,-0.6715586058548728,-0.6715586058548726,-0.2066239582589364,-0.2066239582589371,-0.2066239582589382,0.0000000000000007,0.0000000000000018
