x_index,y_index,x,y,exact,interleaved_qtt,grouped_qtt,interleaved_abs_error,grouped_abs_error
2,55,-1.9687500000000000,-0.3125000000000000,0.7260035951502274,0.7260035951502274,0.7260035951502271,0.0000000000000000,0.0000000000000003
2,56,-1.9687500000000000,-0.2812500000000000,0.7329779925374728,0.7329779925374730,0.7329779925374726,0.0000000000000002,0.0000000000000001
2,57,-1.9687500000000000,-0.2500000000000000,0.7392366493538417,0.7392366493538419,0.7392366493538416,0.0000000000000002,0.0000000000000001
2,58,-1.9687500000000000,-0.2187500000000000,0.7447734541271642,0.7447734541271643,0.7447734541271640,0.0000000000000001,0.0000000000000002
2,59,-1.9687500000000000,-0.1875000000000000,0.7495830002615401,0.7495830002615405,0.7495830002615399,0.0000000000000003,0.0000000000000002
2,60,-1.9687500000000000,-0.1562500000000000,0.7536605913167886,0.7536605913167891,0.7536605913167884,0.0000000000000004,0.0000000000000002
2,61,-1.9687500000000000,-0.1250000000000000,0.7570022455944421,0.7570022455944421,0.7570022455944420,0.0000000000000000,0.0000000000000001
2,62,-1.9687500000000000,-0.0937500000000000,0.7596047000258073,0.7596047000258073,0.7596047000258069,0.0000000000000000,0.0000000000000003
2,63,-1.9687500000000000,-0.0625000000000000,0.7614654133582960,0.7614654133582961,0.7614654133582959,0.0000000000000001,0.0000000000000001
2,64,-1.9687500000000000,-0.0312500000000000,0.7625825686369162,0.7625825686369164,0.7625825686369160,0.0000000000000002,0.0000000000000002
2,65,-1.9687500000000000,0.0000000000000000,0.7629550749784966,0.7629550749784968,0.7629550749784965,0.0000000000000002,0.0000000000000001
2,66,-1.9687500000000000,0.0312500000000000,0.7625825686369162,0.7625825686369165,0.7625825686369161,0.0000000000000003,0.0000000000000001
2,67,-1.9687500000000000,0.0625000000000000,0.7614654133582960,0.7614654133582961,0.7614654133582959,0.0000000000000001,0.0000000000000001
2,68,-1.9687500000000000,0.0937500000000000,0.7596047000258073,0.7596047000258076,0.7596047000258069,0.0000000000000003,0.0000000000000003
2,69,-1.9687500000000000,0.1250000000000000,0.7570022455944421,0.7570022455944417,0.7570022455944421,0.0000000000000003,0.0000000000000000
2,70,-1.9687500000000000,0.1562500000000000,0.7536605913167886,0.7536605913167888,0.7536605913167885,0.0000000000000001,0.0000000000000001
